"ageNEW","jobNEW","maritalNEW","educationNEW","defaultNEW","balanceNEW","housingNEW","loanNEW","contactNEW","dayNEW","durationNEW","campaignNEW","pdaysNEW","previousNEW","poutcomeNEW","Ydata"
"1","0","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"0","1","1","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","1","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","1","1","0","0","0",0
"1","1","1","1","0","1","0","0","1","1","1","1","0","0","0",0
"1","1","1","0","0","1","1","1","1","1","0","1","0","0","0",0
"1","0","1","0","0","1","1","1","1","1","0","1","0","0","0",0
"0","1","0","1","0","1","0","0","1","1","1","1","0","0","0",0
"1","1","0","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","0","0","0","0","0","1","1","1","0","1","0","0","0",0
"0","1","0","1","0","1","0","0","1","1","0","1","0","0","0",0
"0","1","0","1","0","1","0","0","1","1","0","1","0","0","0",0
"0","1","0","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","0","1","0","1","0","0","1","1","1","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","1","1","0","0","0",0
"1","1","1","0","0","1","0","1","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","0","0","0","1","0","0","1","1","1","1","0","0","0",1
"1","1","0","1","0","1","0","0","1","1","1","1","0","0","0",0
"1","1","1","0","0","1","1","0","1","1","0","1","0","0","0",0
"1","1","0","0","0","1","1","0","1","1","1","1","0","0","0",1
"1","1","1","1","0","0","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","1","0","1","1","0","1","0","0","0",0
"1","0","1","0","0","1","0","0","1","1","1","1","0","0","0",0
"1","1","1","1","0","1","0","0","1","1","0","1","0","0","0",0
"0","1","1","1","0","1","0","0","1","1","1","1","0","0","0",0
"0","1","1","1","0","1","1","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","1","1","1","1","1","0","0","0",0
"1","1","1","1","0","1","0","0","1","1","1","1","0","0","0",1
"1","1","1","0","0","1","0","0","1","1","1","1","0","0","0",0
"0","1","0","1","0","1","0","0","1","1","1","1","0","0","0",1
"1","0","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"0","1","0","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","1","0","1","1","0","1","0","0","0",0
"0","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"0","1","0","1","0","1","1","0","1","1","1","1","0","0","0",0
"0","1","0","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","0","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","1","1","1","1","1","0","0","0",0
"1","1","0","1","0","1","1","0","1","1","1","1","0","0","0",0
"0","1","0","1","0","1","1","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","0","0","0","1","1","0","1","0","0","0",0
"0","1","1","0","0","0","1","0","1","1","1","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","1","0","1","1","1","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"0","1","1","1","0","1","1","0","1","1","0","1","0","0","0",0
"1","1","1","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","0","0","0","1","1","0","1","0","0","0",0
"0","1","1","0","0","0","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","1","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","1","0","1","1","0","1","0","0","0",0
"0","1","0","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","0","1","0","1","0","0","1","1","1","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","0","1","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","0","0","0","1","1","0","1","0","0","0",0
"1","1","0","0","0","1","1","0","1","1","0","1","0","0","0",0
"0","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"0","1","0","0","0","1","0","0","1","1","1","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"0","1","1","1","0","1","1","0","1","1","1","1","0","0","0",0
"0","1","1","0","0","0","1","0","1","1","0","1","0","0","0",0
"0","1","1","1","0","1","1","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","1","1","0","0","0",1
"1","1","1","0","1","0","0","0","1","1","1","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","0","1","0","1","0","0","1","1","1","1","0","0","0",0
"1","0","1","0","0","1","0","0","1","1","1","1","0","0","0",1
"1","1","1","0","0","0","1","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","1","1","1","0","1","0","0","0",0
"0","1","1","0","0","0","0","1","1","1","1","1","0","0","0",1
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"0","1","0","1","1","0","1","1","1","1","1","1","0","0","0",1
"0","1","0","1","0","1","0","0","1","1","1","1","0","0","0",1
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"0","1","0","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","0","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"0","1","1","0","0","1","0","0","1","1","1","1","0","0","0",0
"1","1","1","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","0","1","0","1","1","0","1","1","0","1","0","0","0",0
"1","1","0","1","0","1","0","0","1","1","1","1","0","0","0",1
"1","0","1","0","0","1","0","0","1","1","1","1","0","0","0",1
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","1","0","1","1","0","1","1","0","1","0","0","0",0
"1","1","1","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","1","0","1","1","0","1","1","0","1","0","0","0",0
"0","1","0","1","0","1","1","1","1","1","1","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","1","1","1","0","1","0","0","0",0
"0","1","0","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","0","1","0","0","1","0","0","1","1","1","1","0","0","0",0
"1","1","1","0","0","1","0","1","1","1","0","1","0","0","0",0
"1","0","1","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","0","0","0","1","1","0","1","0","0","0",0
"1","1","0","0","0","1","1","0","1","1","0","1","0","0","0",0
"0","1","0","1","0","1","1","0","1","1","0","1","0","0","0",0
"0","1","1","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","1","0","1","0","0","1","1","1","1","0","0","0",1
"1","0","1","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","1","1","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","1","1","1","0","1","0","0","0",0
"1","1","1","1","0","1","0","0","1","1","0","1","0","0","0",0
"0","1","1","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","1","1","1","0","1","1","1","0","1","0","0","0",0
"0","1","1","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","0","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","0","0","0","1","0","0","1","1","1","1","0","0","0",0
"1","1","0","0","0","0","0","0","1","1","0","1","0","0","0",0
"0","1","0","1","0","1","1","0","1","1","1","1","0","0","0",0
"1","1","1","0","0","1","1","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","0","0","0","1","0","1","1","1","0","1","0","0","0",0
"0","1","1","1","0","1","0","0","1","1","0","1","0","0","0",0
"0","1","0","0","0","1","1","0","1","1","0","1","0","0","0",0
"1","1","1","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","1","1","0","0","0",0
"1","1","1","0","0","1","0","1","1","1","0","1","0","0","0",0
"0","1","0","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","1","1","1","0","1","0","0","0",0
"1","1","0","0","0","1","0","0","1","1","1","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","0","1","0","0","0","0","1","1","0","1","0","0","0",0
"0","1","0","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","1","0","0","0","0","1","1","1","1","0","0","0",0
"0","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","0","1","0","0","0","1","1","1","1","0","1","0","0","0",0
"1","1","1","1","0","1","0","0","1","1","1","1","0","0","0",0
"1","1","0","0","0","0","0","0","1","1","1","1","0","0","0",0
"1","1","0","0","0","0","1","0","1","1","1","1","0","0","0",1
"1","1","1","1","0","0","0","1","1","1","0","1","0","0","0",0
"0","1","0","1","0","1","1","0","1","1","0","1","0","0","0",0
"0","1","0","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","0","0","0","1","1","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","1","1","0","0","0",1
"1","1","1","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","0","0","1","1","1","0","1","0","0","0",0
"1","0","1","1","0","0","0","0","1","1","1","1","0","0","0",1
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","1","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","1","1","1","0","1","0","0","0",0
"0","1","0","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","1","0","1","1","0","1","0","0","0",0
"1","0","1","0","0","1","0","0","1","1","1","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","0","0","0","1","0","0","1","1","1","1","0","0","0",1
"0","1","1","1","0","1","0","0","1","1","1","1","0","0","0",1
"0","1","0","1","0","1","1","0","1","1","0","1","0","0","0",0
"1","1","0","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","1","0","1","1","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"0","1","0","0","0","1","1","0","1","1","0","1","0","0","0",0
"1","1","0","1","0","0","0","0","1","1","0","1","0","0","0",0
"1","1","0","0","0","1","1","0","1","1","0","1","0","0","0",0
"1","1","1","1","0","1","0","0","1","1","1","1","0","0","0",1
"0","1","0","1","0","0","1","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","0","0","1","1","1","1","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"0","1","1","1","0","1","1","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","1","1","0","0","0",0
"1","1","0","0","0","1","0","1","1","1","0","1","0","0","0",0
"1","1","0","1","0","1","0","0","1","1","1","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"0","1","0","1","0","1","1","0","1","1","1","1","0","0","0",1
"1","1","1","0","0","1","1","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","0","1","0","1","1","0","1","1","0","1","0","0","0",0
"1","1","0","0","0","1","1","1","1","1","0","1","0","0","0",0
"1","0","1","0","0","1","0","0","1","1","1","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","1","1","0","0","0",1
"1","1","1","1","0","1","0","0","1","1","1","1","0","0","0",1
"1","1","1","0","0","1","0","0","1","1","1","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","0","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"0","1","0","1","0","0","0","0","1","1","1","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"0","1","0","1","0","1","0","0","1","1","1","1","0","0","0",1
"0","1","1","0","0","0","1","1","1","1","0","1","0","0","0",0
"1","1","0","1","0","1","1","0","1","1","1","1","0","0","0",0
"0","1","0","1","0","1","1","0","1","1","1","1","0","0","0",1
"0","1","1","0","0","0","0","0","1","1","0","1","0","0","0",0
"1","1","0","1","0","1","0","0","1","1","1","1","0","0","0",0
"0","1","0","1","0","1","0","0","1","1","1","1","0","0","0",0
"1","1","0","0","0","1","0","0","1","1","0","1","0","0","0",0
"0","1","0","1","0","1","0","0","1","1","1","1","0","0","0",0
"1","1","1","1","0","1","0","0","1","1","1","1","0","0","0",0
"1","1","0","1","0","0","0","0","1","1","0","1","0","0","0",0
"0","1","1","0","0","0","0","0","1","1","0","1","0","0","0",0
"0","1","0","1","0","1","0","0","1","1","1","1","0","0","0",0
"1","1","1","1","0","1","0","0","1","1","1","1","0","0","0",0
"0","1","0","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","0","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"0","1","1","0","0","1","1","1","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","1","1","1","1","0","0","0","0","0",0
"1","1","1","1","0","1","0","0","1","1","1","0","0","0","0",0
"1","1","1","0","0","1","0","1","1","1","0","1","0","0","0",0
"1","0","1","0","0","1","1","1","1","1","1","0","0","0","0",0
"0","1","0","0","0","1","0","0","1","1","1","0","0","0","0",1
"1","1","0","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","0","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","0","0","0","0",0
"1","1","0","0","0","1","0","0","1","1","1","0","0","0","0",1
"0","1","1","0","0","1","0","1","1","1","1","0","0","0","0",0
"1","1","1","1","0","1","0","1","1","1","0","0","0","0","0",0
"1","1","1","1","0","1","0","0","1","1","1","0","0","0","0",0
"0","1","1","0","0","1","0","0","1","1","0","0","0","0","0",0
"0","1","1","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","0","0","0","1","0","0","1","1","0","0","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"0","1","1","1","0","1","0","0","1","1","1","1","0","0","0",1
"1","1","0","0","0","1","0","0","1","1","0","0","0","0","0",0
"0","1","1","1","0","1","0","0","1","1","0","0","0","0","0",0
"0","1","0","1","0","1","0","0","1","1","1","1","0","0","0",0
"0","1","0","1","0","1","1","0","1","1","0","0","0","0","0",0
"1","1","1","1","0","1","0","0","1","1","0","1","0","0","0",0
"0","1","0","0","0","1","0","0","1","1","0","0","0","0","0",0
"0","1","1","1","0","1","0","0","1","1","1","0","0","0","0",0
"0","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","0","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"0","1","0","1","0","1","0","0","1","1","1","1","0","0","0",0
"1","1","0","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","1","0","1","0","0","1","1","0","1","0","0","0",0
"0","1","0","1","0","1","1","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","0","0","0","0",0
"1","1","1","1","0","1","1","1","1","1","0","0","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","0","0","0","0",0
"1","1","1","1","0","1","1","1","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","1","0","1","1","0","0","0","0","0",0
"1","1","1","1","0","1","0","0","1","1","0","0","0","0","0",0
"1","1","0","1","0","1","0","0","1","1","0","1","0","0","0",0
"0","1","1","1","0","1","0","0","1","1","1","1","0","0","0",0
"1","1","1","0","0","1","1","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","1","1","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","1","1","0","0","0",0
"1","1","0","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"0","1","1","1","0","1","0","0","1","1","0","1","0","0","0",0
"0","1","1","0","0","1","0","0","1","1","1","1","0","0","0",0
"0","1","0","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","1","0","1","0","0","1","1","0","1","0","0","0",0
"0","1","0","1","0","1","1","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","1","1","0","0","0",0
"1","1","1","0","0","1","1","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","0","1","0","1","0","0","1","1","0","1","0","0","0",0
"0","1","1","1","0","1","1","0","1","1","0","1","0","0","0",0
"1","1","1","1","0","1","0","0","1","1","0","1","0","0","0",0
"0","1","0","1","0","1","1","0","1","1","0","1","0","0","0",0
"0","1","1","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","1","0","1","0","0","1","1","0","1","0","0","0",0
"0","1","1","0","0","1","0","0","1","1","1","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","0","0","0","0","0","0","1","1","1","1","0","0","0",0
"1","1","0","1","0","1","1","0","1","1","1","1","0","0","0",1
"1","1","0","1","0","1","0","0","1","1","0","1","0","0","0",0
"0","1","0","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","1","0","1","0","0","1","1","1","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","1","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","0","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","0","1","0","0","1","0","0","1","1","1","1","0","0","0",0
"1","1","0","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","0","0","0","0","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","1","0","1","1","0","1","1","1","1","0","0","0",0
"0","1","1","1","0","1","1","0","1","1","0","1","0","0","0",0
"0","1","1","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","0","1","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"1","1","1","0","0","1","0","0","1","1","0","1","0","0","0",0
"0","1","0","1","0","1","1","0","1","1","0","1","0","0","0",0
